Unnamed: 0,timestamp,value,label,value_diff1
70,2015-09-01 18:50:00,63,0,0
71,2015-09-01 19:20:00,66,0,3
72,2015-09-01 19:25:00,63,0,-3
73,2015-09-01 19:35:00,59,0,-4
74,2015-09-01 19:50:00,61,0,2
75,2015-09-01 20:00:00,67,0,6
76,2015-09-01 20:15:00,59,0,-8
77,2015-09-01 20:35:00,62,0,3
78,2015-09-01 20:40:00,59,0,-3
79,2015-09-01 20:50:00,60,0,1
80,2015-09-01 20:55:00,65,0,5
81,2015-09-01 21:00:00,60,0,-5
82,2015-09-01 21:05:00,62,0,2
83,2015-09-01 21:10:00,65,0,3
84,2015-09-01 21:15:00,56,0,-9
85,2015-09-01 21:20:00,66,0,10
86,2015-09-01 21:25:00,66,0,0
87,2015-09-01 21:30:00,60,0,-6
88,2015-09-01 21:35:00,70,0,10
89,2015-09-01 21:59:00,63,0,-7
90,2015-09-01 22:10:00,64,0,1
91,2015-09-01 22:20:00,58,0,-6
92,2015-09-01 22:25:00,60,0,2
93,2015-09-01 22:40:00,60,0,0
94,2015-09-01 22:45:00,59,0,-1
95,2015-09-01 22:50:00,60,0,1
96,2015-09-01 23:01:00,56,0,-4
97,2015-09-01 23:05:00,58,0,2
98,2015-09-01 23:10:00,62,0,4
99,2015-09-01 23:15:00,56,0,-6
100,2015-09-02 00:05:00,75,0,19
101,2015-09-02 00:10:00,57,0,-18
102,2015-09-02 00:30:00,59,0,2
103,2015-09-02 01:25:00,62,0,3
104,2015-09-02 01:35:00,66,0,4
105,2015-09-02 02:30:00,59,0,-7
106,2015-09-02 02:40:00,58,0,-1
107,2015-09-02 02:50:00,61,0,3
108,2015-09-02 03:05:00,53,0,-8
109,2015-09-02 03:10:00,53,0,0
110,2015-09-02 03:40:00,56,0,3
111,2015-09-02 03:50:00,57,0,1
112,2015-09-02 03:55:00,56,0,-1
113,2015-09-02 04:05:00,56,0,0
114,2015-09-02 04:20:00,64,0,8
115,2015-09-02 04:25:00,55,0,-9
116,2015-09-02 04:40:00,67,0,12
117,2015-09-02 04:45:00,65,0,-2
118,2015-09-02 04:50:00,68,0,3
119,2015-09-02 04:55:00,61,0,-7
120,2015-09-02 05:00:00,63,0,2
121,2015-09-02 05:10:00,66,0,3
122,2015-09-02 05:15:00,60,0,-6
123,2015-09-02 05:20:00,62,0,2
124,2015-09-02 05:30:00,69,0,7
125,2015-09-02 05:35:00,64,0,-5
126,2015-09-02 05:45:00,62,0,-2
127,2015-09-02 05:50:00,63,0,1
128,2015-09-02 05:55:00,62,0,-1
129,2015-09-02 06:00:00,60,0,-2
130,2015-09-02 06:05:00,61,0,1
131,2015-09-02 06:10:00,60,0,-1
132,2015-09-02 06:20:00,55,0,-5
133,2015-09-02 06:25:00,56,0,1
134,2015-09-02 06:30:00,58,0,2
135,2015-09-02 06:40:00,54,0,-4
136,2015-09-02 06:45:00,35,0,-19
137,2015-09-02 06:50:00,60,0,25
138,2015-09-02 06:55:00,58,0,-2
139,2015-09-02 07:00:00,59,0,1
140,2015-09-02 07:05:00,34,0,-25
141,2015-09-02 07:10:00,31,0,-3
142,2015-09-02 07:15:00,52,0,21
143,2015-09-02 07:20:00,57,0,5
144,2015-09-02 07:25:00,55,0,-2
145,2015-09-02 07:30:00,52,0,-3
146,2015-09-02 07:35:00,54,0,2
147,2015-09-02 07:40:00,56,0,2
148,2015-09-02 07:45:00,54,0,-2
149,2015-09-02 07:50:00,56,0,2
150,2015-09-02 07:55:00,53,0,-3
151,2015-09-02 08:00:00,47,0,-6
152,2015-09-02 08:05:00,52,0,5
153,2015-09-02 08:10:00,52,0,0
154,2015-09-02 08:15:00,58,0,6
155,2015-09-02 08:20:00,52,0,-6
156,2015-09-02 08:25:00,55,0,3
157,2015-09-02 08:30:00,47,0,-8
158,2015-09-02 08:35:00,53,0,6
159,2015-09-02 08:40:00,49,0,-4
160,2015-09-02 08:45:00,49,0,0
161,2015-09-02 08:50:00,55,0,6
162,2015-09-02 08:55:00,51,0,-4
163,2015-09-02 09:00:00,53,0,2
164,2015-09-02 09:05:00,53,0,0
165,2015-09-02 09:10:00,46,0,-7
166,2015-09-02 09:15:00,52,0,6
167,2015-09-02 09:25:00,61,0,9
168,2015-09-02 09:30:00,63,0,2
169,2015-09-02 09:35:00,62,0,-1
170,2015-09-02 09:40:00,62,0,0
171,2015-09-02 09:55:00,67,0,5
172,2015-09-02 10:00:00,61,0,-6
173,2015-09-02 10:05:00,63,0,2
174,2015-09-02 10:10:00,59,0,-4
175,2015-09-02 10:15:00,61,0,2
176,2015-09-02 10:20:00,61,0,0
177,2015-09-02 10:25:00,61,0,0
178,2015-09-02 10:30:00,61,0,0
179,2015-09-02 10:35:00,63,0,2
180,2015-09-02 10:40:00,63,0,0
181,2015-09-02 10:45:00,61,0,-2
182,2015-09-02 10:50:00,63,0,2
183,2015-09-02 10:55:00,67,0,4
184,2015-09-02 11:00:00,59,0,-8
185,2015-09-02 11:10:00,62,0,3
186,2015-09-02 11:15:00,63,0,1
187,2015-09-02 11:25:00,65,0,2
188,2015-09-02 11:30:00,58,0,-7
189,2015-09-02 11:40:00,64,0,6
190,2015-09-02 11:45:00,62,0,-2
191,2015-09-02 11:50:00,62,0,0
192,2015-09-02 11:55:00,57,0,-5
193,2015-09-02 12:00:00,62,0,5
194,2015-09-02 12:05:00,61,0,-1
195,2015-09-02 12:15:00,56,0,-5
196,2015-09-02 12:20:00,62,0,6
197,2015-09-02 12:25:00,60,0,-2
198,2015-09-02 12:30:00,64,0,4
199,2015-09-02 12:35:00,61,0,-3
200,2015-09-02 12:40:00,64,0,3
201,2015-09-02 12:50:00,62,0,-2
202,2015-09-02 12:55:00,65,0,3
203,2015-09-02 13:00:00,62,0,-3
204,2015-09-02 13:05:00,52,0,-10
205,2015-09-02 13:10:00,60,0,8
206,2015-09-02 13:15:00,61,0,1
207,2015-09-02 13:20:00,60,0,-1
208,2015-09-02 13:25:00,62,0,2
209,2015-09-02 13:30:00,62,0,0
210,2015-09-02 13:35:00,62,0,0
211,2015-09-02 13:40:00,65,0,3
212,2015-09-02 13:55:00,57,0,-8
213,2015-09-02 14:00:00,64,0,7
214,2015-09-02 14:05:00,63,0,-1
215,2015-09-02 14:10:00,63,0,0
216,2015-09-02 14:15:00,61,0,-2
217,2015-09-02 14:20:00,61,0,0
218,2015-09-02 14:25:00,64,0,3
219,2015-09-02 14:30:00,57,0,-7
220,2015-09-02 14:35:00,62,0,5
221,2015-09-02 14:40:00,60,0,-2
222,2015-09-02 14:45:00,61,0,1
223,2015-09-02 14:50:00,60,0,-1
224,2015-09-02 15:00:00,65,0,5
225,2015-09-02 15:05:00,61,0,-4
226,2015-09-02 15:10:00,62,0,1
227,2015-09-02 15:15:00,59,0,-3
228,2015-09-02 15:20:00,57,0,-2
229,2015-09-02 15:25:00,60,0,3
230,2015-09-02 15:30:00,61,0,1
231,2015-09-02 15:35:00,61,0,0
232,2015-09-02 15:40:00,63,0,2
233,2015-09-02 15:45:00,61,0,-2
234,2015-09-02 15:50:00,67,0,6
235,2015-09-02 15:55:00,60,0,-7
236,2015-09-02 16:00:00,65,0,5
237,2015-09-02 16:05:00,64,0,-1
238,2015-09-02 16:10:00,63,0,-1
239,2015-09-02 16:15:00,65,0,2
240,2015-09-02 16:20:00,62,0,-3
241,2015-09-02 16:25:00,64,0,2
242,2015-09-02 16:30:00,60,0,-4
243,2015-09-02 16:35:00,65,0,5
244,2015-09-02 16:40:00,59,0,-6
245,2015-09-02 16:45:00,60,0,1
246,2015-09-02 16:50:00,57,0,-3
247,2015-09-02 16:55:00,57,0,0
248,2015-09-02 17:00:00,64,0,7
249,2015-09-02 17:05:00,60,0,-4
250,2015-09-02 17:10:00,61,0,1
251,2015-09-02 17:15:00,64,0,3
252,2015-09-02 17:20:00,59,0,-5
253,2015-09-02 17:25:00,64,0,5
254,2015-09-02 17:30:00,63,0,-1
255,2015-09-02 17:35:00,64,0,1
256,2015-09-02 17:40:00,64,0,0
257,2015-09-02 17:45:00,63,0,-1
258,2015-09-02 17:50:00,66,0,3
259,2015-09-02 18:05:00,61,0,-5
260,2015-09-02 18:10:00,62,0,1
261,2015-09-02 18:15:00,64,0,2
262,2015-09-02 18:30:00,64,0,0
263,2015-09-02 18:35:00,64,0,0
264,2015-09-02 18:45:00,66,0,2
265,2015-09-02 18:55:00,67,0,1
266,2015-09-02 19:00:00,65,0,-2
267,2015-09-02 19:05:00,64,0,-1
268,2015-09-02 19:10:00,65,0,1
269,2015-09-02 19:21:00,65,0,0
270,2015-09-02 19:36:00,60,0,-5
271,2015-09-02 19:41:00,65,0,5
272,2015-09-02 19:51:00,58,0,-7
273,2015-09-02 20:01:00,59,0,1
274,2015-09-02 20:06:00,61,0,2
275,2015-09-02 20:11:00,62,0,1
276,2015-09-02 20:16:00,54,0,-8
277,2015-09-02 20:21:00,64,0,10
278,2015-09-02 20:26:00,61,0,-3
279,2015-09-02 20:36:00,60,0,-1
280,2015-09-02 20:41:00,65,0,5
281,2015-09-02 20:46:00,66,0,1
282,2015-09-02 20:56:00,63,0,-3
283,2015-09-02 21:06:00,65,0,2
284,2015-09-02 21:21:00,55,0,-10
285,2015-09-02 21:26:00,66,0,11
286,2015-09-02 21:36:00,61,0,-5
287,2015-09-02 21:51:00,64,0,3
288,2015-09-02 22:01:00,62,0,-2
289,2015-09-02 22:06:00,63,0,1
290,2015-09-02 22:11:00,57,0,-6
291,2015-09-02 22:26:00,61,0,4
292,2015-09-02 22:41:00,60,0,-1
293,2015-09-02 22:51:00,67,0,7
294,2015-09-02 23:01:00,64,0,-3
295,2015-09-02 23:11:00,58,0,-6
296,2015-09-02 23:16:00,64,0,6
297,2015-09-02 23:26:00,60,0,-4
298,2015-09-02 23:41:00,58,0,-2
299,2015-09-03 00:11:00,57,0,-1
300,2015-09-03 00:21:00,67,0,10
301,2015-09-03 00:26:00,56,0,-11
302,2015-09-03 00:36:00,55,0,-1
303,2015-09-03 00:56:00,62,0,7
304,2015-09-03 01:01:00,45,0,-17
305,2015-09-03 01:06:00,60,0,15
306,2015-09-03 01:16:00,61,0,1
307,2015-09-03 01:31:00,63,0,2
308,2015-09-03 01:56:00,63,0,0
309,2015-09-03 02:36:00,60,0,-3
310,2015-09-03 02:46:00,58,0,-2
311,2015-09-03 02:56:00,66,0,8
312,2015-09-03 03:16:00,58,0,-8
313,2015-09-03 03:31:00,61,0,3
314,2015-09-03 03:41:00,67,0,6
315,2015-09-03 03:46:00,62,0,-5
316,2015-09-03 04:11:00,61,0,-1
317,2015-09-03 04:31:00,64,0,3
318,2015-09-03 04:46:00,69,0,5
319,2015-09-03 05:01:00,61,0,-8
320,2015-09-03 05:11:00,64,0,3
321,2015-09-03 05:31:00,65,0,1
322,2015-09-03 05:36:00,66,0,1
323,2015-09-03 05:41:00,67,0,1
324,2015-09-03 05:51:00,65,0,-2
325,2015-09-03 05:56:00,68,0,3
326,2015-09-03 06:01:00,67,0,-1
327,2015-09-03 06:06:00,64,0,-3
328,2015-09-03 06:11:00,66,0,2
329,2015-09-03 06:16:00,72,0,6
330,2015-09-03 06:21:00,58,0,-14
331,2015-09-03 06:26:00,64,0,6
332,2015-09-03 06:36:00,62,0,-2
333,2015-09-03 06:41:00,74,0,12
334,2015-09-03 06:51:00,65,0,-9
335,2015-09-03 07:06:00,68,0,3
336,2015-09-03 07:11:00,61,0,-7
337,2015-09-03 07:16:00,64,0,3
338,2015-09-03 07:21:00,59,0,-5
339,2015-09-03 07:26:00,67,0,8
340,2015-09-03 07:31:00,63,0,-4
341,2015-09-03 07:36:00,63,0,0
342,2015-09-03 07:41:00,66,0,3
343,2015-09-03 07:46:00,59,0,-7
344,2015-09-03 07:51:00,63,0,4
345,2015-09-03 07:56:00,66,0,3
346,2015-09-03 08:01:00,61,0,-5
347,2015-09-03 08:06:00,61,0,0
348,2015-09-03 08:31:00,63,0,2
349,2015-09-03 08:36:00,56,0,-7
350,2015-09-03 08:41:00,63,0,7
351,2015-09-03 08:46:00,61,0,-2
352,2015-09-03 08:51:00,65,0,4
353,2015-09-03 09:01:00,62,0,-3
354,2015-09-03 09:11:00,65,0,3
355,2015-09-03 09:16:00,64,0,-1
356,2015-09-03 09:21:00,65,0,1
357,2015-09-03 09:26:00,62,0,-3
358,2015-09-03 09:31:00,66,0,4
359,2015-09-03 09:36:00,66,0,0
360,2015-09-03 09:46:00,63,0,-3
361,2015-09-03 09:51:00,60,0,-3
362,2015-09-03 09:56:00,65,0,5
363,2015-09-03 10:01:00,66,0,1
364,2015-09-03 10:06:00,60,0,-6
365,2015-09-03 10:11:00,61,0,1
366,2015-09-03 10:21:00,66,0,5
367,2015-09-03 10:26:00,67,0,1
368,2015-09-03 10:36:00,63,0,-4
369,2015-09-03 10:41:00,61,0,-2
370,2015-09-03 10:46:00,59,0,-2
371,2015-09-03 10:51:00,60,0,1
372,2015-09-03 10:56:00,60,0,0
373,2015-09-03 11:06:00,63,0,3
374,2015-09-03 11:11:00,63,0,0
375,2015-09-03 11:16:00,61,0,-2
376,2015-09-03 11:26:00,61,0,0
377,2015-09-03 11:31:00,61,0,0
378,2015-09-03 11:36:00,62,0,1
379,2015-09-03 11:41:00,61,0,-1
380,2015-09-03 11:46:00,63,0,2
381,2015-09-03 11:51:00,63,0,0
382,2015-09-03 12:01:00,64,0,1
383,2015-09-03 12:06:00,63,0,-1
384,2015-09-03 12:11:00,65,0,2
385,2015-09-03 12:16:00,65,0,0
386,2015-09-03 12:21:00,66,0,1
387,2015-09-03 12:26:00,62,0,-4
388,2015-09-03 12:31:00,63,0,1
389,2015-09-03 12:36:00,63,0,0
390,2015-09-03 12:41:00,63,0,0
391,2015-09-03 12:51:00,61,0,-2
392,2015-09-03 12:56:00,62,0,1
393,2015-09-03 13:06:00,67,0,5
394,2015-09-03 13:11:00,68,0,1
395,2015-09-03 13:26:00,64,0,-4
396,2015-09-03 13:31:00,62,0,-2
397,2015-09-03 13:36:00,63,0,1
398,2015-09-03 13:41:00,66,0,3
399,2015-09-03 13:46:00,61,0,-5
400,2015-09-03 13:51:00,62,0,1
401,2015-09-03 14:01:00,61,0,-1
402,2015-09-03 14:06:00,63,0,2
403,2015-09-03 14:11:00,61,0,-2
404,2015-09-03 14:16:00,65,0,4
405,2015-09-03 14:21:00,52,0,-13
406,2015-09-03 14:26:00,67,0,15
407,2015-09-03 14:31:00,69,0,2
408,2015-09-03 14:41:00,65,0,-4
409,2015-09-03 14:51:00,63,0,-2
410,2015-09-03 14:56:00,65,0,2
411,2015-09-03 15:01:00,66,0,1
412,2015-09-03 15:06:00,57,0,-9
413,2015-09-03 15:11:00,61,0,4
414,2015-09-03 15:21:00,63,0,2
415,2015-09-03 15:26:00,62,0,-1
416,2015-09-03 15:36:00,61,0,-1
417,2015-09-03 15:41:00,62,0,1
418,2015-09-03 15:51:00,64,0,2
419,2015-09-03 15:56:00,62,0,-2
420,2015-09-03 16:01:00,67,0,5
421,2015-09-03 16:06:00,63,0,-4
422,2015-09-03 16:11:00,64,0,1
423,2015-09-03 16:16:00,65,0,1
424,2015-09-03 16:26:00,69,0,4
425,2015-09-03 16:36:00,65,0,-4
426,2015-09-03 16:41:00,60,0,-5
427,2015-09-03 16:46:00,65,0,5
428,2015-09-03 16:51:00,62,0,-3
429,2015-09-03 17:01:00,66,0,4
430,2015-09-03 17:06:00,66,0,0
431,2015-09-03 17:11:00,65,0,-1
432,2015-09-03 17:21:00,64,0,-1
433,2015-09-03 17:26:00,61,0,-3
434,2015-09-03 17:36:00,64,0,3
435,2015-09-03 17:41:00,63,0,-1
436,2015-09-03 17:46:00,67,0,4
437,2015-09-03 17:51:00,63,0,-4
438,2015-09-03 17:56:00,66,0,3
439,2015-09-03 18:01:00,66,0,0
440,2015-09-03 18:06:00,65,0,-1
441,2015-09-03 18:11:00,64,0,-1
442,2015-09-03 18:16:00,66,0,2
443,2015-09-03 18:21:00,67,0,1
444,2015-09-03 18:26:00,63,0,-4
445,2015-09-03 18:31:00,63,0,0
446,2015-09-03 18:36:00,64,0,1
447,2015-09-03 18:46:00,65,0,1
448,2015-09-03 18:51:00,67,0,2
449,2015-09-03 18:56:00,64,0,-3
450,2015-09-03 19:01:00,69,0,5
451,2015-09-03 19:06:00,62,0,-7
452,2015-09-03 19:11:00,62,0,0
453,2015-09-03 19:16:00,66,0,4
454,2015-09-03 19:21:00,66,0,0
455,2015-09-03 19:31:00,71,0,5
456,2015-09-03 19:42:00,69,0,-2
457,2015-09-03 19:47:00,64,0,-5
458,2015-09-03 19:57:00,63,0,-1
459,2015-09-03 20:02:00,65,0,2
460,2015-09-03 20:07:00,63,0,-2
461,2015-09-03 20:17:00,63,0,0
462,2015-09-03 20:42:00,62,0,-1
463,2015-09-03 20:47:00,66,0,4
464,2015-09-03 20:57:00,67,0,1
465,2015-09-03 21:07:00,60,0,-7
466,2015-09-03 21:12:00,61,0,1
467,2015-09-03 21:17:00,69,0,8
468,2015-09-03 21:22:00,62,0,-7
469,2015-09-03 21:27:00,62,0,0
470,2015-09-03 21:32:00,70,0,8
471,2015-09-03 21:37:00,65,0,-5
472,2015-09-03 21:42:00,66,0,1
473,2015-09-03 21:47:00,69,0,3
474,2015-09-03 22:02:00,60,0,-9
475,2015-09-03 22:12:00,63,0,3
476,2015-09-03 22:22:00,64,0,1
477,2015-09-03 23:02:00,62,0,-2
478,2015-09-03 23:22:00,62,0,0
479,2015-09-03 23:37:00,59,0,-3
480,2015-09-03 23:42:00,54,0,-5
481,2015-09-03 23:47:00,61,0,7
482,2015-09-04 00:02:00,68,0,7
483,2015-09-04 00:17:00,63,0,-5
484,2015-09-04 00:27:00,63,0,0
485,2015-09-04 01:02:00,61,0,-2
486,2015-09-04 01:17:00,59,0,-2
487,2015-09-04 01:37:00,58,0,-1
488,2015-09-04 01:42:00,59,0,1
489,2015-09-04 01:57:00,67,0,8
490,2015-09-04 02:02:00,62,0,-5
491,2015-09-04 02:22:00,70,0,8
492,2015-09-04 03:57:00,51,0,-19
493,2015-09-04 04:12:00,64,0,13
494,2015-09-04 04:17:00,64,0,0
495,2015-09-04 04:22:00,60,0,-4
496,2015-09-04 04:27:00,49,0,-11
497,2015-09-04 04:32:00,61,0,12
498,2015-09-04 04:37:00,66,0,5
499,2015-09-04 04:52:00,64,0,-2
500,2015-09-04 05:17:00,68,0,4
501,2015-09-04 05:22:00,63,0,-5
502,2015-09-04 05:27:00,68,0,5
503,2015-09-04 05:42:00,62,0,-6
504,2015-09-04 05:52:00,64,0,2
505,2015-09-04 05:57:00,67,0,3
506,2015-09-04 06:02:00,65,0,-2
507,2015-09-04 06:07:00,63,0,-2
508,2015-09-04 06:12:00,57,0,-6
509,2015-09-04 06:17:00,63,0,6
510,2015-09-04 06:22:00,63,0,0
511,2015-09-04 06:27:00,61,0,-2
512,2015-09-04 06:32:00,62,0,1
513,2015-09-04 06:37:00,62,0,0
514,2015-09-04 06:42:00,66,0,4
515,2015-09-04 06:47:00,63,0,-3
516,2015-09-04 06:52:00,62,0,-1
517,2015-09-04 06:57:00,69,0,7
518,2015-09-04 07:02:00,65,0,-4
519,2015-09-04 07:07:00,66,0,1
520,2015-09-04 07:12:00,63,0,-3
521,2015-09-04 07:17:00,65,0,2
522,2015-09-04 07:22:00,59,0,-6
523,2015-09-04 07:32:00,61,0,2
524,2015-09-04 07:42:00,64,0,3
525,2015-09-04 07:47:00,62,0,-2
526,2015-09-04 08:07:00,64,0,2
527,2015-09-04 08:12:00,66,0,2
528,2015-09-04 08:17:00,62,0,-4
529,2015-09-04 08:22:00,64,0,2
530,2015-09-04 08:27:00,62,0,-2
531,2015-09-04 08:32:00,64,0,2
532,2015-09-04 08:37:00,59,0,-5
533,2015-09-04 08:42:00,63,0,4
534,2015-09-04 08:47:00,59,0,-4
535,2015-09-04 08:57:00,65,0,6
536,2015-09-04 09:02:00,64,0,-1
537,2015-09-04 09:07:00,62,0,-2
538,2015-09-04 09:22:00,59,0,-3
539,2015-09-04 09:27:00,62,0,3
540,2015-09-04 09:32:00,60,0,-2
541,2015-09-04 09:42:00,60,0,0
542,2015-09-04 09:47:00,67,0,7
543,2015-09-04 09:52:00,59,0,-8
544,2015-09-04 09:57:00,63,0,4
545,2015-09-04 10:07:00,60,0,-3
546,2015-09-04 10:12:00,63,0,3
547,2015-09-04 10:22:00,63,0,0
548,2015-09-04 10:27:00,58,0,-5
549,2015-09-04 10:32:00,61,0,3
550,2015-09-04 10:42:00,66,0,5
551,2015-09-04 10:52:00,60,0,-6
552,2015-09-04 10:57:00,62,0,2
553,2015-09-04 11:02:00,61,0,-1
554,2015-09-04 11:12:00,61,0,0
555,2015-09-04 11:17:00,62,0,1
556,2015-09-04 11:22:00,64,0,2
557,2015-09-04 11:27:00,60,0,-4
558,2015-09-04 11:32:00,62,0,2
559,2015-09-04 11:37:00,63,0,1
560,2015-09-04 11:42:00,63,0,0
561,2015-09-04 11:52:00,63,0,0
562,2015-09-04 11:57:00,70,0,7
563,2015-09-04 12:27:00,63,0,-7
564,2015-09-04 12:37:00,66,0,3
565,2015-09-04 12:47:00,68,0,2
566,2015-09-04 13:12:00,62,0,-6
567,2015-09-04 13:17:00,65,0,3
568,2015-09-04 13:22:00,63,0,-2
569,2015-09-04 13:27:00,58,0,-5
570,2015-09-04 13:37:00,61,0,3
571,2015-09-04 13:47:00,63,0,2
572,2015-09-04 14:02:00,69,0,6
573,2015-09-04 14:12:00,62,0,-7
574,2015-09-04 14:17:00,64,0,2
575,2015-09-04 14:22:00,65,0,1
576,2015-09-04 14:27:00,62,0,-3
577,2015-09-04 14:37:00,68,0,6
578,2015-09-04 14:47:00,65,0,-3
579,2015-09-04 14:52:00,62,0,-3
580,2015-09-04 14:57:00,60,0,-2
581,2015-09-04 15:07:00,68,0,8
582,2015-09-04 15:12:00,63,0,-5
583,2015-09-04 15:17:00,63,0,0
584,2015-09-04 15:27:00,65,0,2
585,2015-09-04 15:32:00,65,0,0
586,2015-09-04 15:37:00,66,0,1
587,2015-09-04 15:52:00,65,0,-1
588,2015-09-04 15:57:00,64,0,-1
589,2015-09-04 16:07:00,66,0,2
590,2015-09-04 16:12:00,66,0,0
591,2015-09-04 16:17:00,60,0,-6
592,2015-09-04 16:22:00,62,0,2
593,2015-09-04 16:27:00,68,0,6
594,2015-09-04 16:37:00,69,0,1
595,2015-09-04 17:02:00,67,0,-2
596,2015-09-04 17:07:00,62,0,-5
597,2015-09-04 17:12:00,65,0,3
598,2015-09-04 17:17:00,72,0,7
599,2015-09-04 17:22:00,64,0,-8
600,2015-09-04 17:32:00,62,0,-2
601,2015-09-04 17:37:00,68,0,6
602,2015-09-04 17:42:00,60,0,-8
603,2015-09-04 17:52:00,69,0,9
604,2015-09-04 18:02:00,63,0,-6
605,2015-09-04 18:07:00,64,0,1
606,2015-09-04 18:12:00,63,0,-1
607,2015-09-04 18:17:00,62,0,-1
608,2015-09-04 18:27:00,67,0,5
609,2015-09-04 18:32:00,67,0,0
610,2015-09-04 18:42:00,65,0,-2
611,2015-09-04 18:47:00,66,0,1
612,2015-09-04 18:52:00,67,0,1
613,2015-09-04 18:57:00,68,0,1
614,2015-09-04 19:12:00,63,0,-5
615,2015-09-04 19:22:00,64,0,1
616,2015-09-04 19:37:00,71,0,7
617,2015-09-04 19:47:00,67,0,-4
618,2015-09-04 19:52:00,67,0,0
619,2015-09-04 19:57:00,60,0,-7
620,2015-09-04 20:02:00,64,0,4
621,2015-09-04 20:12:00,65,0,1
622,2015-09-04 20:17:00,65,0,0
623,2015-09-04 20:18:00,67,0,2
624,2015-09-04 20:23:00,65,0,-2
625,2015-09-04 20:28:00,63,0,-2
626,2015-09-04 20:33:00,62,0,-1
627,2015-09-04 21:03:00,68,0,6
628,2015-09-04 21:08:00,65,0,-3
629,2015-09-04 21:13:00,62,0,-3
630,2015-09-04 21:18:00,62,0,0
631,2015-09-04 21:23:00,66,0,4
632,2015-09-04 21:28:00,61,0,-5
633,2015-09-04 21:38:00,64,0,3
634,2015-09-04 21:43:00,66,0,2
635,2015-09-04 21:48:00,61,0,-5
636,2015-09-04 21:53:00,61,0,0
637,2015-09-04 22:03:00,64,0,3
638,2015-09-04 22:08:00,52,0,-12
639,2015-09-04 22:13:00,63,0,11
640,2015-09-04 22:23:00,61,0,-2
641,2015-09-08 10:44:00,65,0,4
642,2015-09-08 10:54:00,67,0,2
643,2015-09-08 10:59:00,63,0,-4
644,2015-09-08 11:04:00,64,0,1
645,2015-09-08 11:14:00,63,0,-1
646,2015-09-08 11:19:00,66,0,3
647,2015-09-08 11:24:00,63,0,-3
648,2015-09-08 11:29:00,68,0,5
649,2015-09-08 11:34:00,65,0,-3
650,2015-09-08 11:49:00,66,0,1
